datetime,tempC,tempF,humidityP
2025-07-16 00:01:35.241511,26.741054398413056,80.1338979171435,57.09010452429999
2025-07-16 00:06:35.369950,27.16296635385672,80.94621194781413,55.68932631418326
2025-07-16 00:11:35.492315,28.07087815671015,82.57564660105288,53.43709468223087
2025-07-16 00:16:35.610667,26.8665598535134,80.38384069581139,55.90447852292668
2025-07-16 00:21:35.729651,27.363241016250853,81.30189974822613,55.126268406195166
2025-07-16 00:26:35.844355,27.95872434576944,82.3497367818723,53.58052948805982
2025-07-16 00:31:35.965308,27.034790569924468,80.66262302586404,55.22697795071336
2025-07-16 00:36:36.084651,27.02143892576485,80.66262302586404,56.240177004654
2025-07-16 00:41:36.200061,27.83054856183719,82.09498741130695,54.12069886320287
2025-07-16 00:46:36.314570,27.27779049362936,81.17692835889218,54.76157778286412
2025-07-16 00:51:36.434160,26.952010376134893,80.46074616617074,56.85664148928053
2025-07-16 00:56:36.553786,27.774471656366828,81.97001602197298,54.49149309529259
2025-07-16 01:01:36.673987,27.27779049362936,81.10002288853283,55.07286182955673
2025-07-16 01:06:36.793979,26.78110933089189,80.18196383611811,57.39223315785458
2025-07-16 01:11:36.916197,27.803845273517965,82.07095445181963,54.50980392156863
2025-07-16 01:16:37.032310,27.208361943999392,80.97505149919891,55.39177538719768
2025-07-16 01:21:37.145960,26.8665598535134,80.35980773632411,56.57892729076066
2025-07-16 01:26:37.265696,27.729076066224152,81.97001602197298,54.349584191653314
2025-07-16 01:31:37.382920,27.998779278248264,82.42664225223164,53.667505912870986
2025-07-16 01:36:37.497111,26.59685664148928,79.89837491416802,57.23353933012893
2025-07-16 01:41:37.619621,27.22171358815899,80.94621194781413,55.5718318455787
2025-07-16 01:46:37.738220,27.859922178988327,82.14785992217898,53.83230334935531
2025-07-16 01:51:37.858758,27.120241092545967,80.81643396658274,54.9538414587625
2025-07-16 01:56:37.974321,27.09353780422674,80.76836804760813,56.23559929808499
2025-07-16 02:01:38.091265,28.057526512550552,82.52758068207828,53.60341802090486
2025-07-16 02:06:38.213714,27.46204318303197,81.47974364843215,54.57236591134508
2025-07-16 02:11:38.334543,26.66895551995117,79.95124742504007,57.40291447318226
2025-07-16 02:16:38.453637,27.544823376821554,81.60952162966353,55.01335164415961
2025-07-16 02:21:38.573762,27.88662546730756,82.1718928816663,54.171053635461966
2025-07-16 02:26:38.694863,26.68230716411078,80.02815289539942,57.75539787899595
2025-07-16 02:31:38.811691,27.149614709697104,80.86930647745478,56.11657892729076
2025-07-16 02:36:38.929232,27.83054856183719,82.11902037079425,54.36179140917067
2025-07-16 02:41:39.051645,27.17631799801633,80.94621194781413,55.37499046311132
2025-07-16 02:46:39.173355,26.741054398413056,80.1338979171435,57.03212024109254
2025-07-16 02:51:39.294251,27.71572442206456,81.91233691920348,54.36179140917067
2025-07-16 02:56:39.413902,27.48874647135119,81.50858319981688,54.47775997558556
2025-07-16 03:00:33.730828,26.59685664148928,79.89837491416802,57.13588158999008
2025-07-16 03:05:48.692563,28.084229800869764,82.57564660105288,53.125810635538265
2025-07-16 03:10:51.357280,28.19638361181049,82.75349050125888,52.84351873044938
2025-07-16 03:15:51.527345,26.879911497672992,80.33577477683681,57.15419241626611
2025-07-16 03:20:51.674120,27.19233997100785,80.97505149919891,55.681696803234914
2025-07-16 03:25:51.812608,27.9427023727779,82.3497367818723,53.716334782940415
2025-07-16 03:30:51.949665,26.652933546959645,79.95124742504007,57.48378728923476
